Ticker,Sector,Share_Price,Lot_Size,Lot_Cost,Annual_Lot_Dividend,Dividend_Yield
MCL,Utilities,89.12,100,8912.0,250.07,2.806
CCIY,Real Estate,70.92,100,7092.0,483.53,6.818
RDN,Technology,80.03,100,8003.0,108.67,1.3579
QXWRL,Basic Materials,47.41,100,4741.0,143.91,3.0355
UKU,Real Estate,31.42,100,3142.0,97.17,3.0925
ORN,Consumer Cyclical,300.98,100,30098.0,412.16,1.3694
NEOM,Technology,247.3,100,24730.0,213.66,0.864
PEGY,Consumer Defensive,61.54,100,6154.0,227.4,3.6952
JWB,Technology,198.12,100,19812.0,346.61,1.7495
SEYN,Healthcare,220.22,100,22022.0,494.57,2.2458
BUJFQ,Healthcare,261.23,100,26123.0,591.95,2.266
UNW,Basic Materials,108.94,100,10894.0,321.57,2.9519
KPM,Industrials,110.59,100,11059.0,206.53,1.8675
GWWX,Energy,134.69,100,13469.0,508.34,3.7742
HBSO,Consumer Defensive,143.88,100,14388.0,434.29,3.0184
LBWQX,Industrials,161.05,100,16105.0,211.61,1.3139
IHU,Consumer Defensive,156.79,100,15679.0,424.14,2.7051
TBK,Technology,360.77,100,36077.0,264.65,0.7336
MKN,Basic Materials,176.33,100,17633.0,214.85,1.2185
GJX,Consumer Cyclical,212.25,100,21225.0,571.25,2.6914
ZPN,Consumer Cyclical,47.82,100,4782.0,105.07,2.1973
FPM,Technology,132.44,100,13244.0,195.43,1.4756
JQK,Healthcare,375.46,100,37546.0,850.44,2.2651
HOAL,Consumer Defensive,129.61,100,12961.0,377.48,2.9124
WWF,Consumer Cyclical,212.95,100,21295.0,386.9,1.8169
YIZV,Financials,65.23,100,6523.0,208.93,3.203
HXFT,Consumer Cyclical,271.44,100,27144.0,513.5,1.8918
AP,Healthcare,254.75,100,25475.0,509.9,2.0016
GTGII,Industrials,178.8,100,17880.0,520.96,2.9136
UTQV,Technology,426.35,100,42635.0,207.69,0.4871
NOI,Consumer Cyclical,247.62,100,24762.0,255.95,1.0337
PEPGP,Financials,170.6,100,17060.0,731.17,4.2859
WCXU,Utilities,33.19,100,3319.0,143.47,4.3227
NPFK,Technology,384.9,100,38490.0,956.7,2.4856
QHDDS,Industrials,232.46,100,23246.0,313.99,1.3507
TFY,Utilities,34.98,100,3498.0,121.66,3.4779
IDC,Technology,204.7,100,20470.0,333.43,1.6289
PIQDL,Communication Services,100.29,100,10029.0,80.25,0.8002
DZP,Technology,268.35,100,26835.0,491.9,1.8331
UXE,Industrials,59.31,100,5931.0,172.08,2.9014
IEDQ,Consumer Cyclical,316.24,100,31624.0,631.47,1.9968
NAU,Real Estate,115.91,100,11591.0,635.77,5.485
EMAY,Utilities,34.57,100,3457.0,98.79,2.8577
TJQRO,Communication Services,111.38,100,11138.0,314.96,2.8278
YUL,Consumer Cyclical,288.66,100,28866.0,838.68,2.9054
LMF,Energy,93.61,100,9361.0,544.56,5.8173
XC,Technology,336.25,100,33625.0,403.75,1.2008
MSI,Real Estate,23.83,100,2383.0,160.75,6.7455
DLYK,Technology,144.24,100,14424.0,209.64,1.4534
AYSL,Industrials,287.63,100,28763.0,796.2,2.7681
EYT,Industrials,290.83,100,29083.0,653.51,2.247
MTRQ,Financials,115.72,100,11572.0,380.9,3.2915
ZMK,Industrials,243.44,100,24344.0,722.66,2.9685
KXTI,Healthcare,217.28,100,21728.0,355.57,1.6364
PWEWS,Industrials,219.96,100,21996.0,336.37,1.5292
GIR,Energy,231.37,100,23137.0,579.99,2.5068
WXVW,Energy,110.78,100,11078.0,576.2,5.2013
YPN,Healthcare,208.06,100,20806.0,175.36,0.8428
USC,Industrials,282.78,100,28278.0,764.65,2.7041
OZLWW,Communication Services,144.08,100,14408.0,174.39,1.2103
NCM,Financials,95.09,100,9509.0,167.6,1.7625
NXS,Healthcare,368.9,100,36890.0,304.21,0.8246
REEE,Financials,72.46,100,7246.0,128.24,1.7698
ESJS,Financials,61.18,100,6118.0,299.13,4.8894
HB,Technology,348.16,100,34816.0,781.97,2.246
RBU,Consumer Cyclical,276.66,100,27666.0,707.14,2.556
CNKK,Technology,236.63,100,23663.0,267.72,1.1314
SYVV,Healthcare,152.76,100,15276.0,457.71,2.9963
YNIDN,Consumer Defensive,137.1,100,13710.0,584.78,4.2653
EXZA,Consumer Cyclical,194.28,100,19428.0,373.06,1.9202
SJ,Utilities,96.31,100,9631.0,324.57,3.37
UJXJ,Healthcare,123.8,100,12380.0,369.81,2.9871
FACR,Technology,322.4,100,32240.0,281.21,0.8722
VJT,Industrials,83.64,100,8364.0,272.17,3.2541
BGQ,Industrials,267.44,100,26744.0,824.91,3.0845
EJEA,Healthcare,320.72,100,32072.0,1033.91,3.2237
UDH,Technology,439.88,100,43988.0,1098.75,2.4978
ETS,Communication Services,254.69,100,25469.0,874.48,3.4335
ACTL,Technology,139.83,100,13983.0,116.34,0.832
HCU,Utilities,45.96,100,4596.0,126.05,2.7427
RDWE,Industrials,156.77,100,15677.0,394.63,2.5173
XYURE,Consumer Defensive,213.48,100,21348.0,537.68,2.5187
WZM,Consumer Cyclical,341.77,100,34177.0,992.83,2.905
GAG,Consumer Defensive,120.78,100,12078.0,319.62,2.6463
JHSIY,Healthcare,375.59,100,37559.0,452.62,1.2051
WWW,Technology,245.34,100,24534.0,290.75,1.1851
KGE,Consumer Cyclical,203.57,100,20357.0,228.59,1.1229
STGT,Healthcare,334.49,100,33449.0,654.91,1.9579
BLHF,Consumer Cyclical,75.4,100,7540.0,76.09,1.0092
EPC,Consumer Cyclical,161.23,100,16123.0,308.08,1.9108
VXP,Real Estate,127.22,100,12722.0,483.81,3.803
CKN,Healthcare,298.33,100,29833.0,836.54,2.8041
PKL,Energy,87.65,100,8765.0,408.85,4.6646
DMQ,Consumer Defensive,184.34,100,18434.0,577.08,3.1305
PWP,Consumer Cyclical,232.27,100,23227.0,326.12,1.404
HVE,Industrials,213.97,100,21397.0,266.79,1.2469
OXI,Financials,69.98,100,6998.0,232.02,3.3155
AXNT,Consumer Cyclical,252.75,100,25275.0,143.58,0.5681
PL,Energy,201.46,100,20146.0,1112.33,5.5213
TNE,Real Estate,113.32,100,11332.0,536.32,4.7328
XYNLQ,Basic Materials,55.2,100,5520.0,76.28,1.3819
GZO,Consumer Defensive,106.55,100,10655.0,179.08,1.6807
CXPHB,Healthcare,93.47,100,9347.0,299.25,3.2016
QZY,Real Estate,111.89,100,11189.0,504.01,4.5045
DRQ,Technology,372.75,100,37275.0,683.24,1.833
UIJ,Technology,396.63,100,39663.0,741.25,1.8689
PPM,Consumer Cyclical,147.0,100,14700.0,424.12,2.8852
ROH,Technology,75.61,100,7561.0,46.35,0.6131
IRSD,Healthcare,91.58,100,9158.0,125.87,1.3744
XSLMD,Technology,58.85,100,5885.0,103.7,1.7622
RLUH,Utilities,48.76,100,4876.0,247.25,5.0709
XQTE,Technology,264.08,100,26408.0,215.67,0.8167
ECTO,Healthcare,78.81,100,7881.0,229.35,2.9102
RKDBQ,Consumer Defensive,103.79,100,10379.0,454.35,4.3776
CVB,Energy,184.68,100,18468.0,372.05,2.0146
LLOVX,Financials,137.94,100,13794.0,329.62,2.3896
YLH,Industrials,148.06,100,14806.0,274.12,1.8514
QZWR,Communication Services,124.4,100,12440.0,367.47,2.954
FWVY,Financials,104.65,100,10465.0,186.32,1.7804
XMP,Consumer Defensive,175.77,100,17577.0,351.19,1.998
RAI,Consumer Cyclical,143.01,100,14301.0,423.23,2.9595
DQK,Industrials,271.06,100,27106.0,629.41,2.322
PEW,Energy,87.62,100,8762.0,450.21,5.1382
LUYH,Consumer Defensive,139.51,100,13951.0,625.36,4.4826
INHQ,Financials,41.72,100,4172.0,150.34,3.6035
UOZ,Consumer Cyclical,120.09,100,12009.0,61.37,0.511
XMFT,Industrials,242.01,100,24201.0,252.14,1.0419
XGC,Consumer Defensive,158.34,100,15834.0,655.75,4.1414
MNSUM,Healthcare,283.04,100,28304.0,964.3,3.407
YAK,Technology,277.19,100,27719.0,481.34,1.7365
PBU,Healthcare,175.6,100,17560.0,428.47,2.44
JAZJ,Basic Materials,30.7,100,3070.0,39.47,1.2855
HBH,Basic Materials,132.24,100,13224.0,382.65,2.8936
YUH,Healthcare,230.28,100,23028.0,285.76,1.2409
INX,Technology,192.05,100,19205.0,294.35,1.5327
UGDOO,Financials,154.12,100,15412.0,245.33,1.5918
CTAO,Energy,201.87,100,20187.0,1162.91,5.7607
WXF,Technology,136.61,100,13661.0,333.08,2.4382
PQGO,Industrials,104.85,100,10485.0,240.86,2.2971
OIX,Technology,343.9,100,34390.0,344.33,1.0012
SAH,Consumer Defensive,249.57,100,24957.0,1113.95,4.4635
NZMBB,Industrials,149.26,100,14926.0,379.43,2.5421
VC,Consumer Defensive,190.47,100,19047.0,376.8,1.9783
LEPV,Healthcare,329.15,100,32915.0,776.3,2.3585
AGSMY,Communication Services,209.9,100,20990.0,396.77,1.8903
MQBV,Technology,52.1,100,5210.0,47.73,0.9161
RSE,Financials,112.89,100,11289.0,311.25,2.7571
NTK,Technology,171.51,100,17151.0,348.71,2.0332
PQYRI,Consumer Defensive,42.06,100,4206.0,115.96,2.757
IMCLJ,Technology,422.18,100,42218.0,870.41,2.0617
BHGWL,Real Estate,114.97,100,11497.0,490.46,4.266
UDHV,Technology,94.73,100,9473.0,49.69,0.5246
EQJ,Financials,121.42,100,12142.0,436.63,3.596
WMUTE,Real Estate,22.29,100,2229.0,141.22,6.3355
VUWBA,Financials,190.55,100,19055.0,519.57,2.7267
VKL,Consumer Cyclical,326.72,100,32672.0,240.29,0.7355
OEZ,Technology,243.53,100,24353.0,73.71,0.3027
AIB,Technology,423.86,100,42386.0,991.19,2.3385
JLFX,Financials,158.67,100,15867.0,789.83,4.9778
LKJP,Financials,44.17,100,4417.0,158.77,3.5944
FKER,Energy,96.1,100,9610.0,381.23,3.967
ZMYG,Consumer Cyclical,217.05,100,21705.0,548.21,2.5257
AYXA,Technology,169.74,100,16974.0,252.84,1.4896
BXFL,Communication Services,66.37,100,6637.0,203.08,3.0599
BLM,Healthcare,90.22,100,9022.0,204.97,2.2719
LHM,Energy,216.5,100,21650.0,783.42,3.6185
MHS,Consumer Defensive,159.04,100,15904.0,300.51,1.8895
NDLFK,Consumer Cyclical,167.47,100,16747.0,240.6,1.4367
NSX,Basic Materials,68.23,100,6823.0,146.89,2.1529
UMJZ,Financials,46.41,100,4641.0,183.24,3.9484
RFJ,Technology,104.76,100,10476.0,225.13,2.149
CH,Basic Materials,194.97,100,19497.0,284.22,1.4578
DOI,Utilities,33.55,100,3355.0,153.2,4.5664
KXT,Consumer Cyclical,79.67,100,7967.0,191.48,2.4034
QJN,Industrials,91.19,100,9119.0,259.98,2.851
RPY,Energy,132.18,100,13218.0,504.71,3.8184
WWR,Energy,57.04,100,5704.0,143.1,2.5088
NQRO,Healthcare,140.77,100,14077.0,314.71,2.2356
MBD,Healthcare,380.08,100,38008.0,1282.59,3.3745
YBFER,Real Estate,84.59,100,8459.0,334.87,3.9588
AASM,Financials,150.33,100,15033.0,656.7,4.3684
LJMI,Technology,267.05,100,26705.0,536.3,2.0082
JT,Consumer Cyclical,32.8,100,3280.0,37.32,1.1378
POC,Real Estate,115.16,100,11516.0,512.26,4.4483
TYH,Consumer Cyclical,210.32,100,21032.0,197.13,0.9373
HPQ,Healthcare,191.46,100,19146.0,271.3,1.417
JOL,Communication Services,68.04,100,6804.0,51.86,0.7622
FCZB,Industrials,105.93,100,10593.0,114.68,1.0826
ZRH,Real Estate,24.55,100,2455.0,159.0,6.4767
KLTV,Consumer Defensive,82.33,100,8233.0,263.93,3.2058
SKLM,Healthcare,269.67,100,26967.0,277.73,1.0299
MAC,Communication Services,202.53,100,20253.0,743.34,3.6703
CIMY,Consumer Defensive,182.75,100,18275.0,654.81,3.5831
GBQEN,Technology,303.1,100,30310.0,192.77,0.636
LLZU,Consumer Cyclical,191.84,100,19184.0,261.73,1.3643
TGTCN,Consumer Cyclical,84.73,100,8473.0,180.42,2.1293
XSIC,Industrials,59.75,100,5975.0,134.11,2.2446
CQGAO,Healthcare,324.84,100,32484.0,457.57,1.4086
XDJC,Technology,436.22,100,43622.0,855.01,1.96
SDKP,Basic Materials,171.52,100,17152.0,379.3,2.2114
SEZA,Technology,224.94,100,22494.0,515.72,2.2927
HDI,Industrials,288.44,100,28844.0,988.58,3.4273
ZQO,Industrials,173.48,100,17348.0,575.59,3.3179
DRO,Consumer Cyclical,150.19,100,15019.0,334.4,2.2265
YOEK,Financials,42.49,100,4249.0,121.54,2.8605
CWSYW,Healthcare,161.55,100,16155.0,308.9,1.9121
KPKP,Consumer Defensive,200.84,100,20084.0,829.68,4.131
ZXGIO,Consumer Cyclical,104.92,100,10492.0,69.23,0.6598
CEOX,Consumer Cyclical,306.74,100,30674.0,484.71,1.5802
QRT,Healthcare,252.54,100,25254.0,839.36,3.3237
FHW,Basic Materials,65.74,100,6574.0,204.35,3.1085
AQJ,Healthcare,238.21,100,23821.0,494.94,2.0778
RGZ,Energy,211.57,100,21157.0,1137.34,5.3757
QOD,Consumer Cyclical,229.13,100,22913.0,432.55,1.8878
LMHPQ,Consumer Defensive,40.37,100,4037.0,106.31,2.6333
RNC,Consumer Defensive,113.17,100,11317.0,187.86,1.66
IBFU,Real Estate,102.95,100,10295.0,537.19,5.218
TVNCS,Financials,170.18,100,17018.0,543.4,3.1931
OBMD,Financials,179.03,100,17903.0,400.02,2.2344
YUIY,Financials,51.39,100,5139.0,112.19,2.1831
DOBWH,Industrials,59.78,100,5978.0,188.84,3.1589
VSJL,Technology,434.79,100,43479.0,1083.92,2.493
PAY,Industrials,130.46,100,13046.0,402.11,3.0823
MFRF,Communication Services,96.61,100,9661.0,350.6,3.6291
JGCO,Financials,139.97,100,13997.0,235.91,1.6855
PYD,Financials,146.26,100,14626.0,674.7,4.613
BLEUM,Consumer Defensive,35.49,100,3549.0,89.35,2.5177
IOO,Financials,106.54,100,10654.0,365.6,3.4316
RVZ,Consumer Cyclical,121.54,100,12154.0,183.5,1.5098
ZZ,Technology,294.23,100,29423.0,164.03,0.5575
KODTL,Healthcare,187.58,100,18758.0,306.82,1.6357
XRKY,Communication Services,202.6,100,20260.0,794.76,3.9228
YRH,Consumer Cyclical,333.81,100,33381.0,502.3,1.5048
YYEB,Consumer Defensive,53.67,100,5367.0,228.38,4.2553
PSVA,Basic Materials,61.24,100,6124.0,109.21,1.7833
QQU,Consumer Defensive,119.11,100,11911.0,443.08,3.7199
OMYWM,Energy,194.27,100,19427.0,458.74,2.3613
KUO,Real Estate,102.85,100,10285.0,420.43,4.0878
CHD,Consumer Cyclical,199.71,100,19971.0,402.06,2.0132
OYV,Financials,161.21,100,16121.0,371.75,2.306
OHX,Financials,161.81,100,16181.0,740.85,4.5785
QHZL,Healthcare,312.46,100,31246.0,1081.6,3.4616
TCEK,Consumer Cyclical,320.09,100,32009.0,817.71,2.5546
GOYT,Real Estate,88.72,100,8872.0,309.44,3.4878
TKGT,Consumer Cyclical,149.3,100,14930.0,438.47,2.9369
UHZ,Technology,274.62,100,27462.0,432.12,1.5735
QTS,Financials,65.61,100,6561.0,301.85,4.6006
OMXX,Utilities,27.2,100,2720.0,125.59,4.6174
XLP,Energy,210.66,100,21066.0,863.74,4.1001
SSB,Technology,238.01,100,23801.0,380.65,1.5993
QZLDB,Utilities,87.07,100,8707.0,260.61,2.9931
ETRL,Real Estate,86.86,100,8686.0,331.85,3.8205
HOL,Technology,363.39,100,36339.0,679.44,1.8697
BPSHW,Basic Materials,44.17,100,4417.0,168.87,3.8231
MMM,Technology,122.58,100,12258.0,201.94,1.6474
HIO,Communication Services,76.57,100,7657.0,241.28,3.1511
ZWYG,Basic Materials,129.46,100,12946.0,360.82,2.7871
VQU,Consumer Defensive,234.89,100,23489.0,396.22,1.6868
XVYX,Real Estate,62.51,100,6251.0,375.39,6.0052
FFS,Real Estate,36.88,100,3688.0,183.89,4.9861
MQCGV,Consumer Cyclical,40.54,100,4054.0,58.01,1.4309
YEDV,Utilities,111.94,100,11194.0,589.81,5.269
OIN,Communication Services,45.52,100,4552.0,108.06,2.3738
NWJE,Energy,168.55,100,16855.0,738.72,4.3828
IQKBH,Technology,408.54,100,40854.0,547.57,1.3403
LST,Financials,76.89,100,7689.0,274.07,3.5645
APWSF,Financials,183.1,100,18310.0,403.05,2.2013
SBU,Energy,173.18,100,17318.0,592.67,3.4223
ZLT,Financials,72.37,100,7237.0,127.99,1.7685
AY,Technology,319.96,100,31996.0,496.95,1.5532
HGFL,Healthcare,169.94,100,16994.0,251.3,1.4787
SPR,Communication Services,136.14,100,13614.0,170.0,1.2487
JUB,Utilities,68.26,100,6826.0,190.73,2.7942
WMW,Consumer Defensive,178.65,100,17865.0,796.82,4.4602
YREZ,Technology,257.79,100,25779.0,295.63,1.1468
NYJ,Healthcare,164.14,100,16414.0,339.33,2.0673
LJYX,Financials,109.69,100,10969.0,524.63,4.7829
WZDJ,Industrials,162.66,100,16266.0,235.38,1.447
PDB,Communication Services,35.45,100,3545.0,140.43,3.9614
LCA,Technology,153.01,100,15301.0,346.56,2.2649
FXE,Consumer Defensive,125.59,100,12559.0,470.7,3.7479
JGX,Technology,85.14,100,8514.0,52.24,0.6136
WGC,Healthcare,116.01,100,11601.0,286.31,2.4679
LERG,Technology,230.86,100,23086.0,522.86,2.2649
KDU,Technology,70.16,100,7016.0,115.78,1.6503
LBB,Technology,105.83,100,10583.0,181.01,1.7104
TFOY,Communication Services,99.03,100,9903.0,391.88,3.9572
XAR,Financials,158.57,100,15857.0,289.3,1.8244
PMW,Energy,133.92,100,13392.0,401.33,2.9968
NYJPQ,Technology,143.08,100,14308.0,202.5,1.4153
EDO,Healthcare,260.25,100,26025.0,442.62,1.7007
AACP,Financials,65.48,100,6548.0,185.45,2.8322
VHWYK,Real Estate,122.21,100,12221.0,463.48,3.7925
ORC,Consumer Defensive,184.14,100,18414.0,711.58,3.8643
UOW,Consumer Cyclical,117.51,100,11751.0,339.67,2.8905
PQB,Consumer Defensive,170.88,100,17088.0,417.69,2.4444
BPM,Industrials,91.61,100,9161.0,299.62,3.2706
EGJI,Energy,154.99,100,15499.0,382.61,2.4686
PGZ,Real Estate,23.6,100,2360.0,164.38,6.9651
MVL,Consumer Cyclical,30.38,100,3038.0,53.3,1.7543
FVUB,Healthcare,286.81,100,28681.0,852.72,2.9731
JIH,Industrials,111.57,100,11157.0,230.39,2.065
WYF,Financials,49.11,100,4911.0,112.39,2.2885
HKZ,Consumer Cyclical,113.88,100,11388.0,211.36,1.856
DTIWK,Healthcare,280.25,100,28025.0,669.87,2.3903
ZA,Healthcare,341.02,100,34102.0,648.99,1.9031
QNK,Communication Services,296.51,100,29651.0,383.91,1.2948
IHNUC,Consumer Cyclical,242.7,100,24270.0,508.82,2.0965
GKLQ,Real Estate,69.84,100,6984.0,232.5,3.329
JOF,Healthcare,336.43,100,33643.0,1139.2,3.3861
GSZ,Energy,111.6,100,11160.0,432.64,3.8767
WFN,Financials,117.19,100,11719.0,560.06,4.7791
EBG,Technology,71.74,100,7174.0,138.32,1.9281
YEQ,Technology,385.94,100,38594.0,341.36,0.8845
GI,Utilities,118.8,100,11880.0,603.41,5.0792
ZMP,Industrials,233.0,100,23300.0,804.21,3.4515
DZQ,Technology,152.73,100,15273.0,230.93,1.512
FSXS,Utilities,82.76,100,8276.0,254.61,3.0764
YEK,Utilities,33.31,100,3331.0,163.33,4.9033
ZVA,Financials,75.56,100,7556.0,333.78,4.4174
MPE,Basic Materials,58.06,100,5806.0,189.56,3.2649
AWO,Utilities,118.96,100,11896.0,354.85,2.9829
KCT,Technology,150.47,100,15047.0,139.68,0.9283
CWVM,Healthcare,260.03,100,26003.0,564.88,2.1724
NGSN,Utilities,70.87,100,7087.0,357.94,5.0506
JUV,Technology,88.83,100,8883.0,53.98,0.6077
ZJRD,Industrials,57.44,100,5744.0,124.39,2.1655
OKI,Energy,233.07,100,23307.0,494.87,2.1233
DH,Technology,104.98,100,10498.0,74.18,0.7067
YXHCI,Technology,104.76,100,10476.0,253.07,2.4158
DLD,Industrials,43.78,100,4378.0,129.48,2.9576
RYF,Healthcare,309.36,100,30936.0,534.95,1.7292
KTK,Basic Materials,92.28,100,9228.0,367.6,3.9835
XLNN,Energy,89.09,100,8909.0,472.64,5.3052
OOJX,Consumer Defensive,235.09,100,23509.0,441.1,1.8763
FFU,Consumer Cyclical,119.68,100,11968.0,83.19,0.6951
HU,Consumer Cyclical,287.06,100,28706.0,583.11,2.0313
MNSL,Energy,124.09,100,12409.0,400.24,3.2254
SOTNK,Technology,249.66,100,24966.0,312.46,1.2515
KGAA,Basic Materials,199.56,100,19956.0,657.44,3.2944
EFJA,Technology,89.17,100,8917.0,179.4,2.0118
ZHA,Financials,151.07,100,15107.0,426.85,2.8255
XQ,Healthcare,69.07,100,6907.0,60.77,0.8798
HTO,Industrials,205.66,100,20566.0,511.97,2.4894
YDF,Communication Services,172.33,100,17233.0,502.73,2.9173
PIN,Industrials,157.99,100,15799.0,446.39,2.8255
ZZY,Industrials,80.06,100,8006.0,123.61,1.544
MMTO,Financials,74.02,100,7402.0,160.35,2.1663
KUR,Consumer Defensive,199.05,100,19905.0,299.12,1.5027
SKXN,Healthcare,131.14,100,13114.0,202.33,1.5428
OOGUE,Utilities,103.47,100,10347.0,317.65,3.0699
EQIE,Healthcare,199.19,100,19919.0,600.38,3.0141
XZ,Industrials,248.81,100,24881.0,694.06,2.7895
MSZ,Communication Services,54.34,100,5434.0,152.57,2.8077
LNLB,Financials,77.12,100,7712.0,330.6,4.2868
YNG,Industrials,203.31,100,20331.0,691.07,3.3991
IABGW,Technology,222.86,100,22286.0,324.5,1.4561
IYS,Financials,82.33,100,8233.0,297.96,3.6191
IFRI,Financials,124.32,100,12432.0,299.64,2.4102
SXB,Consumer Cyclical,66.02,100,6602.0,111.0,1.6813
SPEQ,Consumer Defensive,185.45,100,18545.0,710.61,3.8318
QUP,Utilities,109.05,100,10905.0,390.03,3.5766
NQPOL,Financials,41.42,100,4142.0,127.92,3.0883
MEX,Financials,65.86,100,6586.0,263.01,3.9935
BRRXM,Consumer Cyclical,32.44,100,3244.0,56.23,1.7333
HNKTV,Industrials,87.76,100,8776.0,232.75,2.6521
KBGD,Technology,95.18,100,9518.0,123.98,1.3026
HHPKU,Technology,257.15,100,25715.0,451.64,1.7563
XOZVZ,Industrials,192.78,100,19278.0,524.27,2.7195
ZCQ,Technology,56.24,100,5624.0,127.1,2.26
TEF,Consumer Defensive,39.62,100,3962.0,162.95,4.1128
HZPAH,Energy,142.69,100,14269.0,738.57,5.176
SIJ,Basic Materials,105.41,100,10541.0,286.37,2.7167
HVF,Technology,437.27,100,43727.0,433.51,0.9914
CYFDP,Industrials,173.56,100,17356.0,445.45,2.5666
IKBY,Consumer Defensive,170.89,100,17089.0,518.63,3.0349
ZBT,Utilities,74.6,100,7460.0,258.17,3.4608
QKIV,Industrials,209.88,100,20988.0,582.59,2.7758
ERNA,Industrials,174.68,100,17468.0,431.06,2.4677
CDE,Financials,181.16,100,18116.0,366.86,2.0251
IYZG,Financials,112.9,100,11290.0,543.15,4.8109
AZQ,Utilities,88.21,100,8821.0,461.2,5.2284
GOGG,Consumer Defensive,98.41,100,9841.0,221.2,2.2477
CANKZ,Financials,155.98,100,15598.0,264.16,1.6936
DDFQ,Real Estate,64.14,100,6414.0,314.96,4.9105
LPC,Technology,132.4,100,13240.0,227.96,1.7217
DELI,Basic Materials,139.07,100,13907.0,521.96,3.7532
GJO,Technology,259.9,100,25990.0,120.34,0.463
YAA,Financials,68.2,100,6820.0,152.18,2.2313
NGLW,Technology,409.81,100,40981.0,208.83,0.5096
DJQAB,Consumer Defensive,41.14,100,4114.0,146.23,3.5544
DC,Healthcare,229.98,100,22998.0,428.1,1.8615
GGFT,Technology,395.46,100,39546.0,456.04,1.1532
FHKLA,Energy,113.38,100,11338.0,522.16,4.6054
NJQYV,Consumer Defensive,205.91,100,20591.0,518.66,2.5189
UZHS,Industrials,107.31,100,10731.0,324.32,3.0223
BBIT,Healthcare,316.04,100,31604.0,964.53,3.0519
NQW,Healthcare,48.27,100,4827.0,91.09,1.8871
JWN,Communication Services,87.77,100,8777.0,275.44,3.1383
PXHLQ,Technology,196.81,100,19681.0,106.5,0.5411
OIK,Financials,156.98,100,15698.0,306.08,1.9498
YZPAJ,Technology,394.75,100,39475.0,735.71,1.8637
QTYF,Industrials,191.29,100,19129.0,360.12,1.8826
SLTZ,Technology,195.19,100,19519.0,168.34,0.8624
SOVX,Consumer Defensive,227.43,100,22743.0,582.26,2.5602
EYO,Consumer Defensive,58.9,100,5890.0,199.67,3.39
YMI,Energy,156.13,100,15613.0,858.9,5.5012
NJDD,Financials,103.32,100,10332.0,378.43,3.6627
QSB,Financials,45.46,100,4546.0,125.7,2.765
MOQLZ,Consumer Cyclical,348.51,100,34851.0,958.84,2.7512
WTOG,Utilities,69.62,100,6962.0,340.86,4.896
DCT,Real Estate,125.95,100,12595.0,494.78,3.9284
DTHC,Consumer Defensive,176.15,100,17615.0,620.81,3.5243
LUV,Basic Materials,55.84,100,5584.0,192.89,3.4544
SBN,Consumer Cyclical,332.65,100,33265.0,636.79,1.9143
KDZL,Technology,413.24,100,41324.0,180.59,0.437
KZ,Healthcare,93.8,100,9380.0,288.17,3.0721
WKDB,Technology,98.38,100,9838.0,203.44,2.0679
VEH,Energy,200.39,100,20039.0,1167.31,5.8252
QNV,Financials,159.4,100,15940.0,731.88,4.5915
BLA,Consumer Defensive,124.4,100,12440.0,548.09,4.4059
CAN,Basic Materials,173.45,100,17345.0,338.31,1.9505
JWX,Technology,371.86,100,37186.0,593.02,1.5947
YJNA,Healthcare,276.46,100,27646.0,565.67,2.0461
UFX,Communication Services,113.73,100,11373.0,306.81,2.6977
JMI,Technology,448.26,100,44826.0,362.46,0.8086
MDZM,Technology,227.44,100,22744.0,564.62,2.4825
PHV,Technology,143.59,100,14359.0,331.51,2.3087
TCDT,Communication Services,65.97,100,6597.0,108.25,1.6409
WLCN,Industrials,88.22,100,8822.0,103.2,1.1698
FQK,Basic Materials,94.53,100,9453.0,175.86,1.8603
TFPF,Financials,195.52,100,19552.0,516.27,2.6405
AHM,Technology,358.85,100,35885.0,261.87,0.7297
SRT,Technology,196.17,100,19617.0,391.2,1.9942
LQM,Energy,244.43,100,24443.0,592.23,2.4229
PCF,Consumer Defensive,156.9,100,15690.0,367.11,2.3398
NUJ,Technology,62.8,100,6280.0,86.76,1.3815
SUDG,Technology,383.65,100,38365.0,512.64,1.3362
LMMWS,Basic Materials,135.74,100,13574.0,159.22,1.173
MOI,Financials,137.15,100,13715.0,226.12,1.6487
MSDU,Technology,440.15,100,44015.0,769.25,1.7477
MDBFJ,Technology,380.94,100,38094.0,679.94,1.7849
EDYX,Industrials,155.69,100,15569.0,507.73,3.2611
GNDZU,Financials,167.72,100,16772.0,448.77,2.6757
JWM,Energy,109.96,100,10996.0,488.18,4.4396
RWIF,Industrials,255.39,100,25539.0,567.8,2.2233
XWOJ,Consumer Cyclical,95.99,100,9599.0,199.22,2.0754
